,term,spearman,spearman_p_value
653,americas,0.0233949373265,0.589242069554
654,amerind,0.0233949373265,0.589242069554
655,amerinds,0.0233949373265,0.589242069554
656,amherst,0.0233949373265,0.589242069554
657,ami,-0.00913573938607,0.833027406406
658,amiability,-0.0792930095033,0.0668547516199
659,amiable,0.0210911514222,0.626433485481
660,amiably,0.0233949373265,0.589242069554
661,amid,-0.00195235675224,0.964065412916
662,amish,-0.0800454880428,0.0642996347505
663,amiss,-0.0192361038569,0.657091192783
664,amity,0.0233949373265,0.589242069554
665,ammunition,-0.0192361038569,0.657091192783
666,ammunitions,0.0233949373265,0.589242069554
667,amnesty,-0.0402323231426,0.353005278008
668,among,-0.00568796846254,0.895572455688
669,amorous,0.0405971261632,0.348653462042
670,amos,0.0233949373265,0.589242069554
671,amount,0.0323016081552,0.455917901804
672,amounted,0.0233949373265,0.589242069554
673,amounting,-0.0190124282307,0.660828330374
674,amounts,0.0405971261632,0.348653462042
675,amour,0.0233949373265,0.589242069554
676,amphibious,-0.0399586338695,0.356292570799
677,ample,0.000974010638541,0.982068063111
678,ampler,0.0233949373265,0.589242069554
679,amplification,0.0233949373265,0.589242069554
680,amplitude,0.0233949373265,0.589242069554
681,amply,0.0233949373265,0.589242069554
682,amsterdam,0.0525089646969,0.225308909816
683,amulet,0.0233949373265,0.589242069554
684,amuse,0.0152263553318,0.725300855773
685,amused,0.0331164020426,0.44462732001
686,amusement,0.0707131723581,0.102296540163
687,amusements,-0.0402323231426,0.353005278008
688,amuses,-0.0800454880428,0.0642996347505
689,amusing,-0.0025622775478,0.952850851268
690,amusingly,-0.0194597794832,0.653362586841
691,amy,0.0331164020426,0.44462732001
692,an,-0.0476956800639,0.270787545088
693,ana,-0.0420107853559,0.332112442617
694,anabaptists,0.0233949373265,0.589242069554
695,anachronism,0.0233949373265,0.589242069554
696,anacreon,0.0331164020426,0.44462732001
697,analogical,0.0233949373265,0.589242069554
698,analogies,0.0331164020426,0.44462732001
699,analogous,0.0233949373265,0.589242069554
700,analogue,0.0233949373265,0.589242069554
701,analogy,0.0469214503626,0.278651066534
702,analyses,-0.0402323231426,0.353005278008
703,analysis,0.0716914834743,0.0976241958934
704,analytical,0.0233949373265,0.589242069554
705,analyze,0.00642258411168,0.882177935729
706,analyzed,0.0331164020426,0.44462732001
707,analyzes,-0.0399586338695,0.356292570799
708,anarchist,0.0331164020426,0.44462732001
709,anarchy,0.0233949373265,0.589242069554
710,anathema,0.0233949373265,0.589242069554
711,anathematized,-0.0800454880428,0.0642996347505
712,anatomies,-0.0800454880428,0.0642996347505
713,ancestor,-0.0163882932639,0.705281202441
714,ancestors,-0.00992524772807,0.818837572784
715,ancestral,0.0057282506942,0.894837169384
716,ancestry,-0.00465336697811,0.914486312741
717,anchor,0.0331164020426,0.44462732001
718,anchorage,0.0233949373265,0.589242069554
719,anchored,0.0233949373265,0.589242069554
720,anchorite,0.0233949373265,0.589242069554
721,anchorites,0.0233949373265,0.589242069554
722,anchors,0.0233949373265,0.589242069554
723,ancient,0.00297912423665,0.945191544216
724,ancients,0.0331164020426,0.44462732001
725,and,-0.0276857747846,0.522823901627
726,andersen,-0.0800454880428,0.0642996347505
727,anderson,-0.0790693338771,0.0676301411385
728,andes,0.0233949373265,0.589242069554
729,andover,0.0331164020426,0.44462732001
730,andre,0.0233949373265,0.589242069554
731,andrea,-0.0402323231426,0.353005278008
732,andrew,0.0707131723581,0.102296540163
733,andrews,0.0525089646969,0.225308909816
734,andros,0.0331164020426,0.44462732001
735,andy,0.0233949373265,0.589242069554
736,anecdote,-0.00465336697811,0.914486312741
737,anecdotes,0.00110387872368,0.979677623497
738,anemone,-0.0800454880428,0.0642996347505
739,anemones,0.0233949373265,0.589242069554
740,anet,-0.0800454880428,0.0642996347505
741,anew,0.0469214503626,0.278651066534
742,angel,-0.0405317132454,0.349431276012
743,angeles,-0.0800454880428,0.0642996347505
744,angelica,-0.0800454880428,0.0642996347505
745,angelico,-0.0399586338695,0.356292570799
746,angelina,-0.0800454880428,0.0642996347505
747,angelo,-0.0194597794832,0.653362586841
748,angels,0.0405971261632,0.348653462042
749,anger,0.0331164020426,0.44462732001
750,angered,0.0331164020426,0.44462732001
751,angle,0.0057282506942,0.894837169384
752,anglican,0.0331164020426,0.44462732001
753,anglicize,-0.0800454880428,0.0642996347505
754,anglo,0.0233949373265,0.589242069554
755,anglophobia,0.0233949373265,0.589242069554
756,angrily,0.0233949373265,0.589242069554
757,angry,-0.0192361038569,0.657091192783
758,anguish,-0.0792930095033,0.0668547516199
759,angular,0.0233949373265,0.589242069554
760,animadversions,0.0233949373265,0.589242069554
761,animal,0.0519557917477,0.230240128348
762,animals,0.0427477730555,0.323692962638
763,animated,0.0331164020426,0.44462732001
764,animation,0.0331164020426,0.44462732001
765,animism,0.0331164020426,0.44462732001
766,animosities,0.0233949373265,0.589242069554
767,animosity,0.0233949373265,0.589242069554
768,animus,0.0405971261632,0.348653462042
769,ankle,0.0233949373265,0.589242069554
770,anklets,0.0233949373265,0.589242069554
771,ann,-0.00484725726886,0.910937739905
772,anna,-0.159142324367,0.000219072110628
773,annals,0.066606410157,0.123873553396
774,annapolis,0.0233949373265,0.589242069554
775,anne,-0.0484299490575,0.263471282535
776,annexation,0.0331164020426,0.44462732001
777,annexed,-0.0402323231426,0.353005278008
778,annexes,0.0233949373265,0.589242069554
779,annie,-0.0788456582508,0.0684128930273
780,annihilate,0.0233949373265,0.589242069554
781,annihilated,-0.0192361038569,0.657091192783
782,annihilates,0.0233949373265,0.589242069554
783,anniversary,0.0331164020426,0.44462732001
784,annotated,0.0469214503626,0.278651066534
785,announced,0.0525089646969,0.225308909816
786,announcement,0.0469214503626,0.278651066534
787,announcements,0.0233949373265,0.589242069554
788,announces,-0.00504114755962,0.907390937592
789,announcing,-0.0402323231426,0.353005278008
790,annoy,0.0233949373265,0.589242069554
791,annoyed,0.0233949373265,0.589242069554
792,annoying,-0.0401845465366,0.353577742305
793,annual,-0.00523503785037,0.903845975688
794,annually,0.0331164020426,0.44462732001
795,annum,0.0331164020426,0.44462732001
796,anomalies,0.0233949373265,0.589242069554
797,anomalous,0.0233949373265,0.589242069554
798,anomaly,-0.0800454880428,0.0642996347505
799,anon,-0.0800454880428,0.0642996347505
800,anonymous,-0.0788456582508,0.0684128930273
801,anonymously,-0.0402323231426,0.353005278008
802,another,-0.0523457005179,0.22675642754
803,ans,0.0233949373265,0.589242069554
804,answer,0.046128185582,0.286867127995
805,answered,-0.0235540365352,0.586711541258
806,answering,-0.0194597794832,0.653362586841
807,answers,-0.00646797784582,0.881351315961
808,ant,-0.00216928528027,0.960075839317
809,antagonism,0.0331164020426,0.44462732001
810,antagonist,0.0331164020426,0.44462732001
811,antagonistic,-0.00504114755962,0.907390937592
812,antagonists,0.0233949373265,0.589242069554
813,antarctic,0.0233949373265,0.589242069554
814,antarctica,0.0233949373265,0.589242069554
815,ante,0.0331164020426,0.44462732001
816,antebellum,-0.0194597794832,0.653362586841
817,antecedents,0.0405971261632,0.348653462042
818,anted,0.0233949373265,0.589242069554
819,antediluvian,0.0331164020426,0.44462732001
820,antelope,0.0331164020426,0.44462732001
821,antelopes,0.0233949373265,0.589242069554
822,anterior,0.0233949373265,0.589242069554
823,anteroom,0.0331164020426,0.44462732001
824,anthologies,-0.0800454880428,0.0642996347505
825,anthology,-0.0408788799541,0.345315726432
826,anthony,-0.0561464397023,0.194749447262
827,anthracite,0.0233949373265,0.589242069554
828,anthropologists,0.0233949373265,0.589242069554
829,anti,-0.0402867822383,0.352353456816
830,antichrist,0.0233949373265,0.589242069554
831,anticipated,0.0331164020426,0.44462732001
832,anticipating,0.0331164020426,0.44462732001
833,anticipations,0.0233949373265,0.589242069554
834,anticlimax,-0.0800454880428,0.0642996347505
835,antics,0.0233949373265,0.589242069554
836,antidote,-0.0399586338695,0.356292570799
837,antidotes,0.0233949373265,0.589242069554
838,antilles,0.0331164020426,0.44462732001
839,antipathies,0.0233949373265,0.589242069554
840,antipathy,0.0331164020426,0.44462732001
841,antipodal,0.0233949373265,0.589242069554
842,antipodes,0.0233949373265,0.589242069554
843,antiquarian,0.0331164020426,0.44462732001
844,antiquarians,0.0233949373265,0.589242069554
845,antiquaries,0.0233949373265,0.589242069554
846,antiquary,0.0233949373265,0.589242069554
847,antiquated,-0.0402323231426,0.353005278008
848,antique,-0.0402323231426,0.353005278008
849,antiques,0.0233949373265,0.589242069554
850,antiquities,-0.0399586338695,0.356292570799
851,antiquity,0.0525089646969,0.225308909816
852,antislavery,0.0469214503626,0.278651066534
853,antithesis,0.0233949373265,0.589242069554
854,antoinette,0.0233949373265,0.589242069554
855,anton,0.0233949373265,0.589242069554
856,antonio,-0.0192361038569,0.657091192783
857,ants,0.0331164020426,0.44462732001
858,antwerp,0.0233949373265,0.589242069554
859,anxiety,0.0233949373265,0.589242069554
860,anxious,-0.0169762140985,0.695227584888
861,anxiously,0.0331164020426,0.44462732001
862,any,0.08143584727,0.0597901027767
863,anybody,0.0724531459813,0.0941056109952
864,anyhow,0.0405971261632,0.348653462042
865,anything,-0.00985195653877,0.820152422382
866,anyway,-0.0800454880428,0.0642996347505
867,anywhere,0.0152410167751,0.725047041957
868,apache,0.0233949373265,0.589242069554
869,apart,-0.0990529125532,0.0219414910504
870,apartment,-0.138902563897,0.00127771856008
871,apartments,0.0233949373265,0.589242069554
872,ape,0.0405971261632,0.348653462042
873,apex,0.0233949373265,0.589242069554
874,aphorism,0.0233949373265,0.589242069554
875,aphorisms,0.0233949373265,0.589242069554
876,aphrodite,0.0233949373265,0.589242069554
877,apiece,0.0233949373265,0.589242069554
878,aplenty,0.0233949373265,0.589242069554
879,apollo,0.0233949373265,0.589242069554
880,apologetic,-0.0402323231426,0.353005278008
881,apologia,-0.0190124282307,0.660828330374
882,apologies,-0.0800454880428,0.0642996347505
883,apologist,0.0331164020426,0.44462732001
884,apologists,0.0233949373265,0.589242069554
885,apologize,-0.0959045861407,0.0265407781768
886,apologizes,-0.113307359055,0.00871262259536
887,apology,0.0331164020426,0.44462732001
888,apostle,0.0405971261632,0.348653462042
889,apostles,0.0233949373265,0.589242069554
890,apostrophe,-0.0800454880428,0.0642996347505
891,apothecary,0.0233949373265,0.589242069554
892,apothegm,0.0233949373265,0.589242069554
893,apotheosis,-0.0190124282307,0.660828330374
894,appalachians,0.0233949373265,0.589242069554
895,appalling,0.0331164020426,0.44462732001
896,appallingly,0.0233949373265,0.589242069554
897,appanage,0.0331164020426,0.44462732001
898,apparatus,0.0331164020426,0.44462732001
899,apparel,0.0233949373265,0.589242069554
900,apparent,0.056245291884,0.193963525736
901,apparently,0.0466607280764,0.281333639819
902,apparitions,0.0331164020426,0.44462732001
903,appeal,-0.0700794235369,0.105416809442
904,appealed,0.0622461183611,0.150495394278
905,appealing,-0.00504114755962,0.907390937592
906,appeals,-0.0484299490575,0.263471282535
907,appear,0.0167154982845,0.699679434678
908,appearance,-0.0324480029578,0.45387753827
909,appearances,0.0575746560985,0.183619108458
910,appeared,0.0784512805302,0.0698110989202
911,appearing,-0.0158003724293,0.715386401174
912,appears,-0.00459184593883,0.915612627219
913,appease,0.0233949373265,0.589242069554
914,appeased,0.0233949373265,0.589242069554
915,appellation,0.0233949373265,0.589242069554
916,appended,0.0152263553318,0.725300855773
917,appendices,0.0525089646969,0.225308909816
918,appendix,0.00813909115875,0.851017359705
919,appetite,-0.0401845465366,0.353577742305
920,appetizing,-0.113307359055,0.00871262259536
921,applaud,0.0233949373265,0.589242069554
922,applauded,0.0405971261632,0.348653462042
923,applause,-0.0192361038569,0.657091192783
924,apple,0.0469214503626,0.278651066534
925,apples,-0.0788456582508,0.0684128930273
926,appleton,0.0109258522009,0.800938938591
927,appliances,0.0331164020426,0.44462732001
928,applicable,-0.0402323231426,0.353005278008
929,applicants,0.0233949373265,0.589242069554
930,application,0.0229289125486,0.596683090988
931,applications,0.0233949373265,0.589242069554
932,applied,-0.0172335395465,0.690843877034
933,applies,0.0525089646969,0.225308909816
934,apply,0.0155892108161,0.719028136192
935,applying,0.0331164020426,0.44462732001
936,appointed,0.0086323694108,0.842103186253
937,appointees,0.0233949373265,0.589242069554
938,appointing,0.0233949373265,0.589242069554
939,appointment,0.00642258411168,0.882177935729
940,appointments,0.0233949373265,0.589242069554
941,appomattox,-0.0800454880428,0.0642996347505
942,apportions,0.0233949373265,0.589242069554
943,appraisal,0.0233949373265,0.589242069554
944,appraised,0.0331164020426,0.44462732001
945,appreciable,0.0233949373265,0.589242069554
946,appreciate,-0.00216928528027,0.960075839317
947,appreciated,0.0295875582309,0.494663066047
948,appreciates,-0.00484725726886,0.910937739905
949,appreciating,0.0331164020426,0.44462732001
950,appreciation,-0.0115314794224,0.790155354528
951,appreciations,-0.0190124282307,0.660828330374
952,appreciative,0.0405971261632,0.348653462042
953,appreciatively,0.0233949373265,0.589242069554
954,apprehend,0.0405971261632,0.348653462042
955,apprehension,-0.0192361038569,0.657091192783
956,apprentice,0.0331164020426,0.44462732001
957,apprenticed,0.0233949373265,0.589242069554
958,apprenticeship,0.0331164020426,0.44462732001
959,approach,-0.0165405262486,0.702672961316
960,approached,-0.0566159649003,0.19103717536
961,approaches,0.0469214503626,0.278651066534
962,approaching,0.00590183404857,0.891669727339
963,approbation,0.0233949373265,0.589242069554
964,appropriate,0.0622461183611,0.150495394278
965,appropriated,0.0233949373265,0.589242069554
966,appropriately,0.0233949373265,0.589242069554
967,appropriation,0.0331164020426,0.44462732001
968,appropriations,0.0233949373265,0.589242069554
969,approval,0.0405971261632,0.348653462042
970,approve,-0.0408788799541,0.345315726432
971,approved,0.00123374680882,0.977287365846
972,approves,0.0233949373265,0.589242069554
973,approximate,0.0469214503626,0.278651066534
974,approximately,0.0331164020426,0.44462732001
975,april,-0.0963027348471,0.0259166781291
976,apropos,0.0295875582309,0.494663066047
977,apt,0.0601119812293,0.165015940177
978,aptly,-0.0570037454818,0.188010582821
979,aqua,0.0233949373265,0.589242069554
980,aquiline,-0.0800454880428,0.0642996347505
981,aquitaine,0.0233949373265,0.589242069554
982,ar,0.0622461183611,0.150495394278
983,ara,0.0233949373265,0.589242069554
984,arab,0.0405971261632,0.348653462042
985,arabella,0.0233949373265,0.589242069554
986,arabia,-0.0190124282307,0.660828330374
987,arabian,-0.00465336697811,0.914486312741
988,arabians,0.0331164020426,0.44462732001
989,arabic,0.0469214503626,0.278651066534
990,arabs,0.0331164020426,0.44462732001
991,arafat,0.0233949373265,0.589242069554
992,aramaic,0.0233949373265,0.589242069554
993,arbitrament,0.0233949373265,0.589242069554
994,arbitrarily,0.0233949373265,0.589242069554
995,arbitrary,0.0525089646969,0.225308909816
996,arbitration,0.0331164020426,0.44462732001
997,arbor,0.0233949373265,0.589242069554
998,arboreal,0.0331164020426,0.44462732001
999,arc,-0.0198442412439,0.646973889041
1000,arch,-0.0190124282307,0.660828330374
1001,archaeological,0.0233949373265,0.589242069554
1002,archaeologist,0.0233949373265,0.589242069554
1003,archaeologists,-0.0800454880428,0.0642996347505
1004,archaic,0.00607541740294,0.888504007935
1005,archangel,0.0233949373265,0.589242069554
1006,archbishop,0.0525089646969,0.225308909816
1007,archbishops,0.0233949373265,0.589242069554
1008,archduchess,0.0233949373265,0.589242069554
1009,archduke,0.0405971261632,0.348653462042
1010,arched,0.0233949373265,0.589242069554
1011,archer,0.0469214503626,0.278651066534
1012,arches,0.0233949373265,0.589242069554
1013,archibald,0.0469214503626,0.278651066534
1014,archie,0.0233949373265,0.589242069554
1015,archipelago,-0.0399586338695,0.356292570799
1016,architect,-0.0800454880428,0.0642996347505
1017,architects,0.0233949373265,0.589242069554
1018,architectural,-0.0561464397023,0.194749447262
